RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
"Burlington, IA",571,71.37559057,70.53571429,71.19592875,74.46834265,77.58278927,75.171875,74.84375,77.27811962,77.22727273,74.68073293,73.86363636,69.93006993,69.93006993,72.22320622,72.09302326,72.09302326,74.7267301,76.19825708,76.44557823,73.80681818,71.87833454,71.81128461,71.81128461,65.8093342,65.62994201,68.99427169,75.03285256,76.84615385,80.12820513,80.19568151,79.40751445,78.28394791,78.28431373,79.41834452,78.25432656,72.17471382,76.78279473,73.58225108,74.52101736,75.99323753,74.73858187,74.92492492,79.84994641,79.30170434,79.93565697,80.83333333,78.97545358,76.36684303,74.78375539,76.29346904,80.61574646,81.18323747,81.8452381,86.12040134,84.15142351,84.61538462,81.38020833,77.1569433,77.29977539,76.94059128,76.82692308,77.29977539,76.71429719,79.63768116,82.26755936,79.63768116,80.98006645,83.12807882,80.70175439,77.04982517,75.37735849,71.62447257,73.42256007,76.6509434,76.95512821,81.12094395,80.95226302,87.45624271,86.55677357,88.68421053,89.04471545,90.05847953,90.67098031,88.92276423,94.23863739,96.66296574,88.38495575,94.82815897,92.83149171,88.65248227,88.34223122,85.73186047,83.91203704,82.01492537,82,81.63346883,83.91203704,87.42559524,84.3489223,88.13559322,87.78059423,89.82035928,87.43861671,85.42713568,86.52544077,85.56547619,82.20164609,81.8452381,82.20164609,85.11131276,86.48555259,86.79479231,87.42092199,87.4340949,84.37820674,85.45385492,84.95748855
"Ardmore, OK",572,80.30030318,81.41741675,80.54123711,72.55351682,77.35483871,85.40903541,86.65471996,86.01741932,85.7300885,86.47210991,85.67857143,86.18477908,85.40903541,77.65267222,80.37352583,74.93975904,77.91750503,82.61608154,84.55653469,83.52061895,82.47840088,82.18336484,83.55125648,82.26204253,78.55361596,79.12111813,84.14849421,84.73929631,85.04712939,86,84.80032757,89.14090106,90.0544285,90.22987561,90.59375,88.35341365,87.5,91.08072917,89.4993895,90.69767442,89.4993895,90.08370895,90.52247874,90.55535702,92.0212472,91.90283057,91.03327496,85.90047528,85.42938543,86.23002126,87.56345178,87.82051282,91.4199745,91.75226664,91.81560583,91.69202568,93.44827586,90.83004169,94.44637998,97.61857143,96.2173315,99.35387674,95.67866879,92.21157526,94.3840549,92.6490167,93.93404005,93.85829804,89.24806746,86.11111111,86.13745211,88.3604669,88.48563969,91.38708062,91.38708062,91.35000625,89.75623584,90.76352116,88.84057971,87,92.22715036,91.11940133,92.02284459,94.61279461,93.82888758,95.71823536,95.76271186,94.68085106,95.3587306,94.10614077,95.17309412,93.01256513,91.56785244,89.63805971,88.24155892,84.80453972,84.74679766,82.29101657,84.78391357,86.93695189,89.99747604,90,92.88052373,91.30076258,90.93554519,87.89033071,91.84731385,93.26347363,91.62399103,90.96710031,92.91197932,92.57262052,92.64524104,89.94974874,89.84375,91.05000125,89.05470738
"Kendallville, IN",573,86.58381955,85.32338308,87.41905643,87.86848073,86.36968085,89.39908081,88.98027651,85.98130841,86.21180805,83.21428571,79.29104478,70.68452381,74.23076923,76.75297485,76.75297485,81.41547862,84.99138911,85.28129671,88.30606352,87.62202381,87.13080601,89.04524403,88.82086763,82.85431325,82.47011952,81.8852459,83.71993127,86.5207964,81.8128655,86.02763349,85.56658057,81.81156765,81.94748359,78.14319127,77.72166105,78.27380952,77.98076923,77.05549846,76.76709154,77.37504132,77.54464286,78.17720334,81.09503332,79.40625,78.581024,82.62867647,84.0305084,82.6449834,81.61875946,81.61875946,88.0126183,89.0052356,89.19642857,90.4526749,90.4526749,90.70483375,87.96771827,86.81818656,84.49074074,84.7748257,83.08605341,85.90909091,86.22685185,85.63084112,86.13782051,89.37061957,83.65794279,81.71027785,82.74289636,81.84300341,79.17867435,80.78937229,83.74735729,82.62286325,88.02250351,89.24319728,96.34724107,97.37903226,95.18631655,91.49080087,89.21370968,88.77967641,85.81521739,88.14102564,90.57108911,92.13241679,97.22231568,100.7849052,100.8064516,101.3249799,102.4431186,96.97204969,97.45957811,94.49699054,95.42824074,95.31332672,98.8645815,98.4397449,97.9801025,101.6949153,104.5327755,105.8035714,106.323904,106.587202,107.2248995,106.9066148,111.8090452,107.9115637,102.6896552,102.6114943,102.5333333,105.8295296,117.0542703,115.0634467,112.244898,111.2089202,112.099359
"Nogales, AZ",574,101.6254623,99.13736557,102.0019539,99.13736557,98.87440758,97.7586663,94.6567089,94.82161356,94.45912263,94.4043941,95.73488083,97.6450638,94.4043941,95.43568465,92.97157623,91.52443391,91.25033075,92.58916165,89.74550898,91.30697734,89.66442116,89.04974016,91.30697734,92.57352941,94.16413374,89.12655971,82.67433501,89.83602975,96.28378378,92.83819629,95.21499818,96.45365717,102,102.8761062,107.9323797,107.6624017,114.6141215,108.8541407,108.466274,108.6363636,110.4362231,100.6825939,100.2802242,100.6825939,109.3362509,107.7586207,110.3514142,106.6770178,103.0828336,106.7715604,109.4379265,114.2748285,129.2528279,114.2748285,112.936345,115.297533,116.0348282,114.3394495,115.0287173,115.3136531,116.3400358,112.988817,114.4716294,119.8552691,106.979405,110.7465135,111.0951835,107.9228401,110.0323625,115.6569095,117.1843465,114.9397452,113.3296313,110.7465135,111.9216247,115.6040625,120.3650052,114.9614961,115.4888674,111.5610663,111.0698366,115.5339806,115.3781185,116.4783794,122.0968334,117.1875,118.9812973,118.2067692,112.0514557,113.3060854,114.9425287,113.5974871,122.740668,119.1588785,119.6038579,122.8998133,123.059867,126.8985791,126.6622173,132.1648508,127.0471091,126.7748479,125.2723312,122.2657071,122.7242915,127.3400597,127.3400597,122.5359616,125.3378378,130.6245803,128.5800077,135.7768298,127.8439253,128.3865002,126.146789,126.6465919,131.496063
"Oxford, MS",575,112.6643985,111.5789474,111.7424242,112.7278845,112.9787234,113.9689567,113.2047619,114.2105263,114.655722,114.9952734,114.6794872,114.2105263,114.877977,111.2531969,111.4919355,115.625,115.8369099,115.7894737,115.819307,115.4040354,117.0226266,119.119171,115.9771366,115.6811807,113.1320755,113.6084402,115.7664234,114.06639,113.9585032,113.3617367,113.1088825,115.2173913,113.8252149,117.5048988,119.1538462,115.2352941,113,115.4495682,115.0042626,118.0154143,115.7926829,116.8115942,115.6030364,118,118.9318119,116.0423453,116.2106703,114.9206349,112.6503558,113.5869565,116.256681,113.420995,114.4608058,112.7243108,116.3005747,118.2285714,117.7277717,118.4062869,120.180542,130.9433962,129.4052863,131.25,129.2026432,132.0283019,135.3129143,139.289463,138.1358963,137.9561787,136.5943255,139.8181818,137.5619835,137.0231059,135,135,134.2089901,132.8068916,132.8901734,134.4506816,133.0942552,135.1849684,141.8906587,146.1154669,147.6751311,148.1103166,145.8810069,147.4937343,143.995098,145.5157519,146.7754173,148.4992101,150,146.8162801,149.9735132,148,149.4397871,147.5118112,149.4176373,146.1866236,146.0960334,150,152.3997741,153.6088834,154.297754,154.0207523,157.8020644,156.8917293,160,157.8020644,152.6781762,151.5151515,151.5151515,154.7029703,155.1312649,157.7590742,159.1680815,160,163.8053073
"Plymouth, IN",576,95.93607231,96.55821609,97.93161882,98.38895282,95.88039242,94.66762069,92.68707483,94.3877551,94.3877551,92.86609381,92.86609381,84.84719864,84.15507365,85.81349206,89.6577381,90.61023165,94.85294118,95.91679507,90.68548387,91.99849737,91.13712375,92.8700361,93.75,95.12952102,94.75,94.75,95.25904203,95.30791789,95.30791789,92.82216535,93.76980355,88.4637079,88.21405705,87.39035088,84.19696019,85.22607186,88.41145833,87.02071713,89.93902439,88.1764064,86.93706729,88.44339623,92.70041918,95.11904762,93.81694394,94.48739731,91.6585839,91.66262528,91.26904794,92.45106636,91.66666667,97.40404288,98.20426487,93.65079365,90.19503735,90.97080788,91.007792,88.33751548,88.03056978,91.70653907,91.70653907,95.32894737,92.98425586,94.96561005,94.11337209,94.24734261,96.9166058,97.52957042,95.54606235,95.34024932,93.42105263,91.60726409,92.15437007,94.66626031,92.15437007,97.51506024,96.7799217,98.16396243,99.20634921,100.8103288,101.1608322,96.04700855,96.04700855,96.18717504,96.875,101.1070111,100.9751965,104.0994624,106.4142539,106.2553955,105.5694098,105.8541244,104.8583792,103.8159371,104.8086322,106.3852526,101.8906942,103.6779324,104.0954452,108.5714286,107.421875,112.1755253,110.9580789,107.2512024,103.7162162,103.417111,102.4842271,103.5276205,105.0355317,103.406326,109.1114458,113.28125,116.9500258,111.0623354,110.7676455,110.9643817,109.6491228
"Gardnerville Ranchos, NV",577,178.4144773,178.9409169,172.2668162,171.4719157,167.1075838,165.3060319,165.3060319,165.559247,164.4981827,159.3762186,152.7314815,150.6700168,147.7380952,141.9266055,141.9266055,141.4772727,141.9032597,141.0334903,143.2619427,144.4533619,146.4474652,146.4125183,151.4772727,151.4756944,155.8569182,147.6112735,151.3924051,145.5394324,149.6899288,155.0401753,159.7277822,164.5302688,171.1043731,170.3968714,171.4444099,172.4450194,174.5554949,167.1015108,175.2628422,175.8429364,171.2103113,177.8678389,180.4692433,180.1457195,181.0865191,179.7297297,186.7681499,180.1457195,180.0225734,180.0225734,178.0292918,181.0126582,187.56027,187.9734848,191.6824667,192.7684584,190.9154964,191.6152263,193.6846881,192.4599922,193.3789682,193.0732484,189.1322662,188.0309134,189.5956846,198.2553529,195.8955224,193.4773028,198.8198364,198.2075382,200.1104346,200.681786,200.2998111,204.1846196,203.8956959,205.7328866,207.5878594,208.7320574,209.1004734,209.1004734,209.5556908,212.4081846,214.3831693,219.4892473,221.5977844,218.1724846,218.7126885,222.9930624,224.9647351,229.9481798,231.5006201,237.1217971,240.4665849,237.9960317,238.0983918,243.5007496,241.2121212,239.9038462,245.210728,244.047619,257.126238,260.22567,265.5048388,265.321571,267.488609,273.575758,274.9301025,269.5520121,269.9068498,275.0239085,279.1031996,271.7768025,274.3227448,273.8984055,275.0379363,275.4852642,279.6168106
"Tahlequah, OK",578,83.82419574,83.82419574,84.23180593,85.23622047,84.23180593,83.74635569,85.16656191,85.81608164,85.92971019,84.90196078,82.8313253,82.17656857,81.75277959,81.22205663,80.75842697,81.70786715,84.45945946,86.05280263,85.9375,85.81744976,83.32142857,82.30701184,83.16929134,83.20964567,84.81745395,83.45511482,84.38389353,82.39792951,83.88003749,86.80555556,87.36111111,86.74242424,86.65248508,85.22727273,84.42016697,82.8358209,82.47152393,84.23061532,83.68726988,84.24933973,83.68726988,83.17479191,81.76968835,82.02554745,81.68737737,81.12980536,79.54545455,81.06402164,81.55613574,81.05548038,80.62880325,80.48253028,80.8942509,80.88235294,81.02323568,81.6307284,81.20978121,81.63894023,81.91808161,80.90880237,80.76923077,79.88929889,82.34906611,82.04431117,83.0078125,84.63541667,85.16209476,85.23809524,84.9076268,84.63541667,84.10241008,85.56547619,84.84162896,85.31746032,85.56547619,85.67204566,87.77027027,86.84820394,86.94841012,85.59430407,85.58467742,86.12084217,86.05555556,87.53931732,87.77518261,87.42938679,88.40206186,89.82640774,90.90397388,91.2798304,90.6560909,88.32569808,90.31015435,93.03928325,94.42839156,92.88827258,94.35256056,94.7002293,89.24731183,90.99238891,89.10058899,92.26190476,93.64754098,92.01388889,92.01202476,90.1085369,91.98214286,91.98214286,91.96428571,91.4995,92.8030303,94.46419578,95.21433698,94.85759494,96.35325544,95.11568123,96.26171299
"Madisonville, KY",579,69.36603424,72.517443,71.73566607,75.18933122,68.22987944,69.09937888,69.20275067,68.11594203,66.45942804,65.02659778,65.35714286,64.75020965,64.71238938,60.51344743,61.39130435,62.79478541,65.2739179,61.85137304,63.47346389,65.35006868,68.13597982,69.42318207,70.3125,72.08799781,70.78142695,70.78142695,69.3500384,69.46607341,68.43364856,70.71082949,70.65012228,72.9233871,71.37142857,73.00252671,76.07758621,76.96296296,76.31779985,71.73214295,71.20197511,68.84191176,69.79065804,71.1797308,69.82210928,69.55702275,71.07600733,73.39731204,73.28166606,73.14814815,72.93278943,72.80701754,72.68181818,75.95057034,75.92112401,74.54917275,73.18376068,72.22222222,72.22222222,72.20883534,70.52820617,70.07899214,69.81192222,70.37727774,69.5,69.15384615,72.66666667,75.74044766,75.86625558,75.5602991,77.07652441,75.1285347,80.2011856,78.26814059,74.91666667,74.76190476,76.91531311,76.97827412,77.03859135,77.94627383,77.59456838,77.94102682,78.97664071,79.47719689,79.8401421,79.8401421,81.44549358,83.17641596,83.3621728,81.46487294,81.46487294,83.29710145,82.3708526,81.94412879,84.20658683,85.375,85.64285714,85.375,82.77102433,85.38461538,85.04738016,86.97653014,85.38461538,85.53889356,84.94380047,83.6162618,85.37783893,83.50471294,82.73291925,83.6536965,83.61243401,83.26073232,85.88201604,85.94512324,88.07045637,85.36776358,83.11491935,83.94268775,85.61479592
"Ruston, LA",580,93.50981953,95.77015164,95.94871795,91.19947849,89.38897168,89.38897168,89.1936126,89.18918919,87.29073456,85,84.40894616,87.97416882,88.15903198,91.47581253,91.43968872,88.07166164,91.9907066,91.55675428,91.17361785,93.41716118,88.83981881,91.07893508,89.6124031,85.17699115,80.99430128,81.52173913,84.759357,89.61937716,80.16304348,84.21678525,81.73076923,86.71823021,94.94382022,96.64246824,102.962963,98.01850455,96.03289792,94.87179487,90.84306392,86.41779574,87.69792284,93.59400998,90.65934066,85.56866953,86.92722372,85.84686775,84.68997704,92.43900052,95.50561798,85.43356583,85.43356583,87.75402481,90.96846618,95.62941155,102.1781123,98.52167488,99.91675916,100,98.08553727,99.83351831,100,106.5687122,105.4285714,106.4991808,106.8062827,104.5098658,105.576869,101.3724217,103.4886971,103.7959668,103.2967033,103.2967033,103.1814273,104.3188885,112.9568106,107.9136691,107.2391335,110.3436106,113.5784492,115.0867119,111.4467942,112.7330161,111.4130435,109.7085072,109.7678917,112.9608616,112.7973749,110.9190435,107.5929911,113.983187,122.5658059,126.5094882,112.8266033,119.22061,114.8589065,114.3005713,118.0218156,121.9397363,126.0361318,121.2428401,123.1610236,123.416699,120.5,119.2449355,118.8786999,120.7571802,120.546875,120.7129979,121.3818861,122.2963645,119.5141066,121.4738209,121.4738209,125,126.204681,132.7462121,131.7724517
"Hillsdale, MI",581,,,,,,,,,,,,,,,65.90433625,65.95356698,69.97498498,73.22981366,76.31578947,75.52083333,77.08421673,74.79725515,74.91666667,74.34443657,71.90873819,74.54721828,78.06919643,83.03571429,86.70428241,87.2452247,85.75345568,83.93817204,83.20414278,80.0105976,80.21788991,79.28240741,81.13865644,81.66137086,78.39358428,79.5948334,80.61594203,82.04484713,82.58928571,82.09342561,81.94254446,78.625,76.58959538,75.54945055,74.91666667,75.20604396,75.3245614,82.15760064,86.86163247,85.2317466,84.29783951,81.59045455,84.29783951,86.29952852,83.8619403,80.8423913,81.54192459,83.41288783,83.13397129,85,85.71428571,90.41251316,91.21797548,90.1674938,88.65248227,88.52320675,88.93188854,87.14416896,85.68548387,89.33823529,93.71875,94.5864899,95.95568191,96.95524257,99.33712121,98.09505383,100.6356663,100.5872473,97.93028322,96.42857143,90.09463791,93.9516129,97.40462467,98.62273586,101.4705882,99.93333333,99.49227542,101.4902394,97.5173452,97.81895622,98.15860933,96.09351433,90.99190283,92.02077432,92.3816568,93.27180769,94.16195857,106.6333809,108.401084,106.9074248,105.7528409,105.7528409,108.313253,104.5748813,105.9036145,105.808656,108.0691643,112.5097027,118.6780831,118.8305253,120.5785124,121.8015666,120.5909803
"Lewistown, PA",582,,,,,,,,,,,,,,,,64.7953869,68.33821015,66.02238047,67.75067751,69.3287037,69.25354525,66.8593426,64.31975797,62.5,63.31825038,62.83662478,62.83662478,64.17410714,65.18065806,65.18065806,63.93229167,65.33430233,66.80018483,67.66381766,65.33430233,65.65789474,67.55765199,65.2014652,65.65789474,65.66793042,69.10069178,66.21376812,65.21803283,68.92361111,68.53797074,67.72908367,63.73355263,63.73355263,63.63006134,63.35058661,58.79557292,61.96581197,67.48826291,70.3218362,70.72192513,69.30288462,63.87468031,69.375,69.20488839,64.49530516,64.28313804,62.43055556,66.62553472,68.96825397,68.96825397,61.80555556,61.75595238,63.41269841,64.40782395,67.5154321,66.31455399,65.75657895,66.78459119,72.13775808,76.10264635,76.75925926,74.24495121,76.75925926,76.97189483,78.47842944,73.41688347,67.17735043,66.3798402,64.21428571,64.07142857,66.88988095,69.33374038,65.90461143,67.3797629,70.75471698,70.20587038,70.75471698,66.37658228,67.18046969,67.18046969,68.67283951,65.75657895,68.03543702,66.2395646,70.37533512,69.44219887,67.5,69.32091346,68.1812181,75.43834884,77.26733947,76.53061224,72.47592231,74.73082473,74.73082473,74.07823776,82.8125,83.09448699,83.37647397,77.19807987,80.54398148,79.43181818
"Rockingham, NC",583,69.20036485,69.23076923,67.27608598,66.07275427,63.27054795,63.09631293,63.27054795,64.33987819,65.7785179,65.81137309,64.08050162,64.87695483,62.93938967,61.69996477,61.65980796,62.89308176,62.89308176,66.21941462,66.98187549,66.98187549,64.95836972,62.29946524,62.09832246,61.04651163,60.39304611,60.83333333,59.89640592,62.1886121,62.1886121,60.61144556,62.42559524,61.10088143,60.69258809,61.20943953,60.55827068,59.58549223,57.2519084,59.58549223,58.72340426,59.91150512,61.02620087,60.64814815,60.56091618,59.91708516,60.83333333,59.95454545,59.87654321,60.53240741,59.62229157,60.72274882,62.5,61.13831089,58.2208589,58.42559982,58.18770227,56.0915835,57.67694192,60.57917732,61.17382193,60.44632088,60.98245614,61.85944363,63.97413242,63.41068538,61.85944363,60.64814815,63.92351974,58.88782676,63.866171,64.4818016,65.11627907,62.40979144,62.36111111,62.58917734,66.55752666,68.67461132,68.8484252,67.28395062,68.34901625,67.05882353,67.07265274,66.89151209,67.00191571,66.6155303,68.56153803,72.1455458,74.6875,74.43639291,71.43890222,62.73350923,64.52077334,64.52077334,73.44771242,77.29699402,73.98290234,70.6962136,68.65188417,66.72610723,67.20346366,72.26013649,74.33269461,78.94440742,85.34136546,83.56610801,84.11654135,88.01775148,81.46718147,79.21998781,84.61538462,81.66407993,85.78361413,83.93084043,86.07246807,88.15426997,88.35993233,87.23544974,88.904204
"Ponca City, OK",584,66.57018813,65.86115993,66.16724739,65.98860812,67.75397564,66.72164843,66.63244353,65.56057225,63.11787072,59.36299322,59.34283452,57.56867329,58.34096701,59.53034288,59.65647036,59.78809284,59.66794211,58.54398382,58.14855876,58.14855876,59.98498498,58.99851264,57.96413502,57.92525773,57.41652983,57.85662563,58.94283958,58.5618977,57.21830986,57.81332613,59.05196538,57.81580158,61.39105749,61.75859633,63.0748422,63.00156331,61.46475951,59.90295243,58.83256528,59.61074626,60.86601307,60.39108321,60.54627215,59.89841576,60.62165592,61.22190567,62.00837379,59.16562295,58.19838057,58.71073272,60.50177371,62.02303764,61.65711767,63.29978888,64.17410714,64.47875476,64.64537239,63.2218845,64.1570322,61.90140845,63.64885536,64.1826555,64.38854784,66.48611111,66.42810412,67.73012552,68.15132465,67.01030928,67.21866097,65.65324569,65.5649512,64.15662651,65.83969466,66.32124352,68.61848926,68.32547874,68.96551724,69.71042039,68.50709222,68.61888112,68.28018223,68.36734694,66.51705566,66.66666667,66.57730116,65.6779661,66.57730116,66.35432015,66.4390945,66.12149533,65.59744603,66.1167897,66.1167897,67.68229167,67.68229167,65.57356216,68.8383528,68.138519,68.09441618,66.46995708,69.78222195,72.12364053,72.52931323,69.81465537,68.35748792,67.11491443,66.0593069,64.57167629,64.95,64.37085074,65.58894578,69.24838214,70.54461188,70.34380089,69.35875739,69.01308491,66.93989071
"Red Wing, MN",585,127.0270364,127.4234694,127.1037182,128.2051282,124.8431619,122.8550288,120.0942138,115.3813697,116.5884194,113.0357143,114.1871166,116.6038629,118.8251946,118.8245315,118.9893742,119.5984017,114.991457,114.575544,113.6968475,115.6542056,114.0873451,113.5227273,115.7683742,116.4673412,118.2176656,116.2332443,119.2921552,119.7721682,118.8987084,116.1827739,122.6158038,120.0961538,118.5568901,120.9645669,116.5310793,105.2312271,102.9011175,117.1358776,122.6391901,120.9098283,123.5677083,121.8411552,115.9829721,119.53125,118.8988095,115.8423493,117.2289294,117.3981191,113.4726225,113.8346492,130.902498,132.5342578,132.8903654,136.4954786,131.1312217,134.8492285,128.6138614,127.722444,128.5604607,127.2421525,127.2472024,123.7767914,128.5604607,131.2072236,140.8872902,140.037594,141.1566202,143.7462547,141.3067057,141.9610671,140.8872902,144.4984703,145.1923077,141.7042177,143.5606822,144.8257807,147.3087788,152.14107,156.6094421,153.9954338,153.0977983,152.154226,151.2972973,151.1658031,142.2155689,150.862069,156.2083612,156.0956555,156.8708609,156.8514644,158.3711704,154.4545455,153.3653846,157.6576577,159.2312172,155.2025506,155.2483341,157.7204498,165.6185598,166.5433013,162.17932,156.1755952,162.5203252,160.6199242,161.4667005,168.1490385,166.0070671,162.3477743,166.8119099,171.4939024,177.6379676,173.624725,172.1751412,171.0025381,169.9204628,169.6671911,163.852459
"Shawano, WI",586,88.17647059,85.48076923,84.39773988,84.49944925,84.49944925,87.95309168,91.92554963,94.62994836,93.02000931,97.92721519,99.58489,98.77515311,95.01462696,95.59548611,99.70238095,113.8366603,112.9146632,107.0802005,103.4763314,101.8688295,112.0404733,101.6081871,99.85714286,101.2518409,115.2529762,118.1722689,117.1875,104.1273707,106.2056738,103.4615385,103.8863055,103.6280907,99.78568254,95.23809524,96.11538462,94.708326,90.02574003,94.73244147,99.45573768,95.23809524,94.32863332,97.45654939,95.23809524,99.26173046,95.25047454,94.73244147,93.64955357,95.26285384,89.95600414,92.42803603,90.76899185,94.56066518,98.31780538,101.3605442,100.877193,101.2622559,98.31780538,92.47685185,88.51214575,87.31223386,87.13662791,96.94444444,94.38888889,98.31780538,98.00420168,100.5964115,100.2291607,106.6727454,107.6867816,109.5934217,108.7471013,104.0509259,104.087963,100.654758,100.5027933,98.01365129,97.87018256,93.21224665,97.70949721,100.074129,98.09399397,96.65300546,95.41666667,95.41666667,98.32556936,99.13967611,101.3798701,100.5025126,99.9375,100.1893382,96.29536921,96.99197861,92.05902778,89.82924602,95.02364066,89.48913494,89.82924602,90.12681159,89.26901858,89.43874188,93.01573744,104.5454545,108.7654353,115.0220568,112.6704768,109.0031153,112.2350439,98.31780538,97.92969083,109.3034034,112.0038412,115.6000021,119.7416225,120.5197133,120.5197133,120.9315333,113.7323944
"Cedar City, UT",587,89.78735353,87.99454297,85.19379845,85.75031792,85.67753002,84.47342275,85.05747126,85.03401361,82.43773946,83.33333333,79.3762413,75.96153846,75.95486111,76.08327076,77.43362832,75.09761598,74.74069555,75.31170175,74.76454294,74.85102147,74.34554974,74.56140351,72.79069767,70.60961029,73.76420946,73.76420946,72.64529058,71.10148515,72.97211647,75.3257329,75.68506494,78.53765633,78.92105263,82.05128205,83.0952381,82.80757098,82.01741348,80.02609506,80.49482163,76.39937285,79.46390711,79.77655078,81.01694915,81.01694915,84.03508772,84.77596964,81.44444444,83.46581876,85.71358543,85.56878688,85.03503504,87.60826033,92.46088193,93.80567529,93.86613664,92.01491073,92.15384615,88.83399209,91.071069,92.15384615,90.3814262,91.27198917,90.1401364,91.21480709,94.58123955,93.38709677,94.94949495,94.00134771,99.86517615,99.31604446,101.5057095,102.0463113,101.1466011,100.8553971,102.0463113,102.3537803,102.3537803,102.5104603,103.1291611,105.1110106,105.4020509,106.4584812,109.3133386,109.3265566,108.2981945,110,112.9284327,117.0411985,116.1417323,110.479798,113.3040936,113.3333333,114.729064,116.5680473,119.5868946,119.5868946,121.9138533,120.8828661,119.5868946,119.757733,119.5868946,120.4185162,127.652724,133.2849459,131.7264574,133.2849459,134.8615027,131.7264574,134.652662,134.9730054,128.969174,131.7264574,133.1834725,136.0455768,134.2609944,135.839214,145.0892857
"Bedford, IN",588,73.42425856,70.65726215,69.85808222,71.33928571,71.73191392,71.73191392,72.08244302,72.24842767,71.05263158,70.84388689,72.57319352,69.83805668,67.9852719,70.57823129,71.0158883,72.13857216,72.20883534,71.3969494,72.35441767,73.17602041,72.5,74.24242424,72.91666667,71.96878752,71.32661629,70.56810516,70.20648968,66.78459119,70.25949484,60.7300885,67.03296703,66.72597865,68.1632632,67.7143558,67.47104247,66.5327381,64.11458333,65.68825911,66.64540816,67.86703601,67.99135386,66.64098613,68.76313398,68.23144105,69.20194004,67.25092251,66.98877406,66.36904762,66.66986773,66.56287184,66.77706926,66.57018813,66.25387312,65.3785489,65.65749055,66.81547619,66.88988095,66.30665008,66.74492083,66.60255972,66.88988095,68.42857143,67.94217687,72.34778747,73.08467742,72.40853659,72.48883929,72.2997416,72.43303571,71.18959108,72.37318841,70.74231931,70.74898785,70.80610022,70.91926207,70.40909091,69.44444444,69.86107875,69.27083333,70.9173715,70.75,72.24906777,71.75925926,70.59839783,70.64544651,71.484375,74.60791636,78.46397707,77.55555556,80.06410256,81.80430699,80.65346481,78.01339286,79.3710815,79.26587302,79.26587302,78.01339286,75.18796992,76.91281299,82.15962441,85.06336958,85.89562505,87.17310087,84.86018301,85.40039063,86.88496987,89.18650794,89.18650794,90.86363636,92.11111111,94.96619718,95.29983916,96.03365385,94.94047619,95.43052342,94.75071063,94.94047619
"Gillette, WY",589,115.2137469,115.2991453,110.7925801,109.1405184,108.579813,108.4033401,108.2688821,108.7412587,107.5386598,106.0392499,107.998325,106.5023357,105.2483336,99.63648977,108.6956522,105.2192982,117.1316964,131.5354981,128.7628576,132.4324324,132.9592231,127.753118,128.615543,129.1079812,124.9109375,124.921875,131.0231808,125,128.1451613,128.1451613,129.1438365,127.5,125.9373079,124.4161002,119.6201659,119.9428571,120.4216867,119.6043165,122.0703125,125.1612903,126.9852841,127.3584906,127.5,124.3923611,122.4018476,122.5203682,119.345451,122.4866381,121.0149115,118.8159437,119.2094678,118.7606112,121.1734694,122.0351223,118.9839572,119.0782325,119.974282,119.7945205,121.393643,120.1955182,121.9581583,118.732493,121.8067227,128.0860342,132.9613734,132.9613734,140.1991614,142.449923,142.5640919,144.8512586,145.1859876,142.0113051,139.7205897,138.4939759,139.2006266,141.5833333,141.9616519,138.970313,140.9247033,134.9105495,132.6327434,129.9705635,126.9568452,128.9591717,128.3987915,129.0215757,129.811609,129.941127,131.4452633,138.6974292,142.1113048,136.75,136.1624187,132.420629,132.7571187,129.4591234,127.2359555,129.9855491,131.0795708,136.3298178,140.258216,144.7052969,161.5026596,163.5012536,160.9322034,160.6598985,160.4740061,160.4223202,161.9791667,161.8839676,163.4729066,164.630593,163.9833035,163.9833035,163.8456358,168.3767228,171.0410557
